pheno	geno	nam	intercept	gsEffect	r2	pval
GYraw	tr1bp	Ki3	7.48510581510592	-1.88625312557893e-06	0.022222720157923	0.221513068947021
DTS	tr1bp	Ky21	70.75017774958	1.94681469214435e-07	0.000286770990106307	0.889338348098123
PH	tr1bp	Ky21	251.112240895998	5.70720366313247e-06	0.00385537524436289	0.60960635436514
GY	tr1bp	Ky21	23.1309653576655	3.78732715098753e-08	2.5231868065373e-05	0.970690650887507
GYraw	tr1bp	Ky21	6.70609342436358	-2.00359840467356e-07	0.00131686748584526	0.788705538619211
DTS	tr1bp	M162W	69.5729917497264	1.27841012738247e-06	0.015000913094345	0.323454158982257
PH	tr1bp	M162W	241.102689663861	4.07409519939736e-06	0.00193015356506387	0.724077709233335
GY	tr1bp	M162W	23.3427686521082	1.95589163682806e-07	0.0010630599304459	0.793377440851279
GYraw	tr1bp	M162W	6.80727324783268	-8.14905977763703e-08	0.000252493181824441	0.899231112817345
DTS	tr1bp	M37W	74.161757869925	-8.41059010094989e-06	0.0300919862642442	0.157155341019233
PH	tr1bp	M37W	236.207108444886	6.47282751512563e-05	0.016257392230431	0.300121876004085
GY	tr1bp	M37W	22.6699598165611	2.42536270650124e-06	0.00730604720841551	0.491616494570798
GYraw	tr1bp	M37W	3.19049033693305	1.08493386346894e-05	0.130815410320775	0.00263561974011032
DTS	tr1bp	Mo18W	71.2197442306084	1.01492606878415e-06	0.0472681378949421	0.089613919982651
PH	tr1bp	Mo18W	242.705716201154	1.97353901250655e-06	0.00144324387675318	0.7694058884075
GY	tr1bp	Mo18W	22.5871880207245	1.25084021990258e-06	0.0968442505014704	0.0146383992380965
GYraw	tr1bp	Mo18W	5.95787786774881	9.98943877019952e-07	0.0646868572005804	0.0479296207762602
DTS	tr1bp	Ms71	67.535513260454	8.90400589407032e-07	0.00235851109762367	0.717338076031571
PH	tr1bp	Ms71	247.467248195147	-5.23619454876583e-05	0.0572569758142544	0.0704440393498995
GY	tr1bp	Ms71	23.4077261587739	-1.27400773284585e-06	0.0122804961221769	0.420558756205095
GYraw	tr1bp	Ms71	7.34454026271488	-1.51979766296333e-06	0.0234705891280281	0.264130719742071
DTS	tr1bp	NC350	70.4045802345162	2.24225297967298e-06	0.0363311166302693	0.122339284840875
PH	tr1bp	NC350	242.731358001408	1.32127579825904e-05	0.0286136811465039	0.171178395028296
GY	tr1bp	NC350	23.5259152183732	-2.38358549973731e-07	0.00203899396439128	0.723111976714805
GYraw	tr1bp	NC350	7.36271981193881	-5.06159602439332e-07	0.00898790349218048	0.456169554791723
DTS	tr1bp	NC358	69.1515439388582	4.32901580651559e-07	0.000817614818873541	0.821119720553218
PH	tr1bp	NC358	232.324614605246	1.65693982775259e-05	0.0117399870391236	0.390263862620474
GY	tr1bp	NC358	23.0029161697276	6.78148701430755e-07	0.00295070090330194	0.674979192671759
GYraw	tr1bp	NC358	7.36853752776042	-1.77188848333889e-06	0.0225224016178906	0.240398964895215
DTS	tr1bp	Oh43	64.7331533763302	9.83365200570202e-06	0.0197997816518613	0.271339526787961
PH	tr1bp	Oh43	223.310935595569	5.68054079229736e-05	0.00631929918048143	0.532360061275633
GY	tr1bp	Oh43	22.9819928552244	7.16920336207219e-07	0.000316710792415436	0.894515128920268
GYraw	tr1bp	Oh43	5.47843817678582	3.12578370163259e-06	0.00402634093617151	0.636067088322764
DTS	tr1bp	Oh7B	70.0201314038727	4.58756916940053e-07	0.000583785697989877	0.849692156541047
PH	tr1bp	Oh7B	256.043509143347	-1.47583675791594e-05	0.00747361678204804	0.496983852746043
GY	tr1bp	Oh7B	23.4196240349822	-4.61570979817294e-07	0.00086818563049327	0.827760603601666
GYraw	tr1bp	Oh7B	6.89955171457434	-1.5511310432096e-06	0.0107617448354855	0.434275138887969
DTS	tr1bp	P39	67.0240625507208	2.0650033152061e-08	8.54925689157357e-06	0.982620946034526
PH	tr1bp	P39	232.329762330552	2.30718590596977e-06	0.00325281190441263	0.67065826751653
GY	tr1bp	P39	21.7394070021933	-8.61004303966542e-08	0.000316966513701506	0.914333491011253
GYraw	tr1bp	P39	6.0848888457849	-1.28845507116473e-07	0.000842931755265538	0.860725613342457
DTS	tr1bp	Tx303	69.8504115323245	1.34389918693156e-06	0.0460910209350876	0.0859107245237793
PH	tr1bp	Tx303	254.012726610658	1.21376226963413e-05	0.0342140283454198	0.140184337647699
GY	tr1bp	Tx303	22.9758410800257	2.52085601708702e-09	2.05418368315041e-07	0.997164017541985
GYraw	tr1bp	Tx303	6.48938904338799	-3.31079014248563e-07	0.00478694606938279	0.586961347276468
DTS	tr1bp	Tzi8	70.4394861174149	2.44143215624633e-08	2.67957611630154e-05	0.966838259767193
PH	tr1bp	Tzi8	252.127600189264	-1.05440932735907e-05	0.0663528520841122	0.0353396957397218
GY	tr1bp	Tzi8	22.9404792104364	8.71156069419744e-07	0.0454523974691252	0.0990062508672998
GYraw	tr1bp	Tzi8	6.09255024191809	6.94230573394957e-07	0.0366238292321763	0.139555831210557
DTS	centromerebp	B97	68.0998471763733	8.54672801498682e-07	0.0126688339133439	0.368226077121928
PH	centromerebp	B97	252.09215769317	-3.48429214147965e-06	0.00101824694531125	0.799225556980863
GY	centromerebp	B97	22.9058498978519	4.72417838209166e-07	0.00547026759424768	0.555061363721964
GYraw	centromerebp	B97	7.47814297264607	-1.27376564621501e-07	0.000578532060262729	0.847977860632035
DTS	centromerebp	CML103	68.5544872865169	2.80385358239569e-06	0.0437598613216182	0.0893358518093913
PH	centromerebp	CML103	252.82438929726	-1.05143393291004e-05	0.00970101692521854	0.427798302795935
GY	centromerebp	CML103	23.5256482484559	-6.07015638361871e-07	0.00392348320237837	0.614572000109981
GYraw	centromerebp	CML103	7.26170551045191	-1.33349584905075e-06	0.0323819838370125	0.145072504590967
DTS	centromerebp	CML228	71.7844344319345	-2.32715036053858e-08	7.23602666818824e-07	0.994141730541407
PH	centromerebp	CML228	237.036906376787	1.99369837521893e-05	0.0109251080396157	0.365641723018711
GY	centromerebp	CML228	23.7365607405158	-2.15373474221468e-07	0.000267663771147956	0.891503200124505
GYraw	centromerebp	CML228	6.28401008029699	6.86421935040856e-07	0.00276455242758303	0.660920163390389
DTS	centromerebp	CML247	69.6549179390507	3.70282870859836e-06	0.0441066129758769	0.0766173964614489
PH	centromerebp	CML247	230.076527088792	2.06645372763511e-05	0.0198135996294556	0.238249308978575
GY	centromerebp	CML247	23.7647083271849	-9.15076428434551e-07	0.00836973956994481	0.45131249525756
GYraw	centromerebp	CML247	6.31278593445852	-3.49347854410718e-07	0.00150071248989532	0.750183332368468
DTS	centromerebp	CML277	70.221153811814	3.55389091137751e-06	0.0283602628876918	0.179926805903452
PH	centromerebp	CML277	242.20887684671	9.68772758577775e-06	0.005185289092131	0.568656737435354
GY	centromerebp	CML277	23.9837601910367	-1.01907762696287e-06	0.0210150896676764	0.256966773150488
GYraw	centromerebp	CML277	7.22095791187564	-1.61053023606397e-06	0.0479794687863043	0.0845649711811622
DTS	centromerebp	CML322	69.8023079591115	8.89761954432619e-07	0.00659866193851959	0.494481100063119
PH	centromerebp	CML322	244.272003184021	1.37341541229482e-05	0.0269396170697278	0.165265456552027
GY	centromerebp	CML322	24.5672251380792	-1.4731810306783e-06	0.0594582174944486	0.0390070249257628
GYraw	centromerebp	CML322	7.55157735627979	-9.00749480385553e-07	0.0259007378847582	0.176849790126057
DTS	centromerebp	CML333	70.8703189913143	1.77707450344479e-06	0.02399125050557	0.214307116121721
PH	centromerebp	CML333	249.054274617957	1.88808675715889e-06	0.00043581597049832	0.867860495094887
GY	centromerebp	CML333	24.771802500267	-2.54629568405226e-06	0.149944432820093	0.00143928244697925
GYraw	centromerebp	CML333	7.97184289079921	-3.472613648827e-06	0.260981292078273	1.37290286856338e-05
DTS	centromerebp	CML52	74.2149962704711	-1.63874069147073e-06	0.0101204272389539	0.440458615271822
PH	centromerebp	CML52	240.043994357504	1.70824077894193e-05	0.022099662018006	0.248850575078106
GY	centromerebp	CML52	23.8648981188021	-8.84217225537553e-07	0.0124738255679064	0.399696903814698
GYraw	centromerebp	CML52	6.56026858882729	-9.38281548703077e-07	0.0149900014053096	0.347218717455046
DTS	centromerebp	CML69	70.9505037103746	1.14782041791691e-06	0.00770065296199885	0.48010187670919
PH	centromerebp	CML69	231.160477198583	3.29471364948802e-05	0.0513505406371984	0.0651807989915208
GY	centromerebp	CML69	23.7125662727863	6.13468185474138e-07	0.00526062187283924	0.56897884153781
GYraw	centromerebp	CML69	6.05825056945233	-7.53305353084772e-08	0.000103349265908749	0.935940348357685
DTS	centromerebp	Il14H	68.1764930088985	1.68570623351833e-07	0.000175272067578843	0.930413854590338
PH	centromerebp	Il14H	250.928068420775	-3.70393478254379e-06	0.00104116984666323	0.83142124806531
GY	centromerebp	Il14H	23.0683002607816	-6.25497249832227e-07	0.0026549394965178	0.811021509171444
GYraw	centromerebp	Il14H	7.14631922053311	-4.33413282906915e-07	0.00140811434672158	0.861802111804439
DTS	centromerebp	Ki11	69.9146343061125	3.78818980612163e-06	0.0741309823656193	0.0485722785191109
PH	centromerebp	Ki11	251.667876776175	4.27371588438774e-06	0.00319182736458415	0.687821908804492
GY	centromerebp	Ki11	23.7123326978638	-1.22673855339454e-06	0.054871074263728	0.0946322574620661
GYraw	centromerebp	Ki11	7.02860001598616	-1.82234792575573e-06	0.0924777269214781	0.0283941184025621
DTS	centromerebp	Ki3	70.1727182172647	8.85757800635932e-07	0.00418752520715941	0.583854357657311
PH	centromerebp	Ki3	238.318371724035	-1.60173117259314e-06	0.00020474204766664	0.903691313685745
GY	centromerebp	Ki3	23.9001721939895	-3.56298101839649e-07	0.00218097115443514	0.703167929530175
GYraw	centromerebp	Ki3	7.52290541071269	-1.20495433864722e-06	0.022323967430415	0.220451652740655
DTS	centromerebp	Ky21	72.1089872485088	-2.02389032937886e-06	0.00834321576314309	0.452033480631171
PH	centromerebp	Ky21	227.541722742467	4.09773758851674e-05	0.0535034440741578	0.0540253994209573
GY	centromerebp	Ky21	24.5986132848929	-2.28442651743924e-06	0.0233620415999344	0.260748440654306
GYraw	centromerebp	Ky21	7.46595114021542	-1.3251925306977e-06	0.014631801076225	0.370088448241508
DTS	centromerebp	M162W	69.7000584226072	6.80250179082074e-07	0.00392812866443534	0.61436213068777
PH	centromerebp	M162W	235.120499255329	1.21894904183428e-05	0.0159798133673383	0.308039268972087
GY	centromerebp	M162W	23.5670022734937	-2.17253557757414e-07	0.00121303420848727	0.779627424613395
GYraw	centromerebp	M162W	6.90313059042315	-2.06148782137969e-07	0.00169746959962233	0.742565724436872
DTS	centromerebp	M37W	70.2874247536633	1.71210347798564e-06	0.00665022973125269	0.50854514691024
PH	centromerebp	M37W	253.678714575221	5.95423276747848e-06	0.000733657128520997	0.826449910722055
GY	centromerebp	M37W	25.2606298757201	-2.77975674265534e-06	0.0510420763422029	0.0660151350082561
GYraw	centromerebp	M37W	8.94100417731897	-3.38048290248227e-06	0.0675453614976396	0.0336749437681859
DTS	centromerebp	Mo18W	72.1809759708479	-8.0803772755438e-07	0.00438836697792309	0.608959776030253
PH	centromerebp	Mo18W	232.760442131401	2.03980883573405e-05	0.0225822500462273	0.243690540262702
GY	centromerebp	Mo18W	23.8200372172357	-1.07798785714187e-06	0.0107327969953733	0.42688244502241
GYraw	centromerebp	Mo18W	6.6271553208432	-2.74441439688334e-07	0.000728531375738381	0.836411812740025
DTS	centromerebp	Ms71	68.7949710914579	-1.51371505508616e-06	0.0143776359856685	0.369962004002428
PH	centromerebp	Ms71	217.871666386946	1.565032584726e-05	0.0107888660847085	0.437791252703602
GY	centromerebp	Ms71	23.1088277017789	-3.07762477979989e-07	0.0015033474782138	0.778672457265645
GYraw	centromerebp	Ms71	6.58867754728476	2.8914930298639e-07	0.00178218586431041	0.759583981333879
DTS	centromerebp	NC350	71.2652440437017	3.55981349382346e-07	0.000521650444373407	0.854439916740144
PH	centromerebp	NC350	249.498893895334	-4.25876152004853e-07	1.69343675315973e-05	0.973634639392527
GY	centromerebp	NC350	23.9022381377553	-7.35977563197538e-07	0.01095183548772	0.410524679543906
GYraw	centromerebp	NC350	7.2655867245608	-2.24899697361049e-07	0.000995456995718637	0.80452611888168
DTS	centromerebp	NC358	70.0694133784064	-1.2984776630328e-06	0.0135130274112867	0.356451258101548
PH	centromerebp	NC358	250.028285225914	-1.98317266676058e-05	0.0308950199284178	0.161353020697803
GY	centromerebp	NC358	23.0601030953621	3.3015204414022e-07	0.00125812662861456	0.784319831957435
GYraw	centromerebp	NC358	6.52969182937754	3.07950735309746e-07	0.00119119691784662	0.788284892280246
DTS	centromerebp	Oh43	68.2006967321307	-5.54165016574768e-07	0.00511651810004942	0.577462021882904
PH	centromerebp	Oh43	251.863939399981	-1.77595294399024e-05	0.0492197828227276	0.078087795239767
GY	centromerebp	Oh43	23.4332731050374	-3.76246501854283e-07	0.00675121215385975	0.53976257675633
GYraw	centromerebp	Oh43	6.85658640187159	-6.42875734090285e-07	0.0131814297440825	0.390793717497591
DTS	centromerebp	Oh7B	70.4499902266514	-4.57701482072047e-07	0.00231902872201131	0.705522157480539
PH	centromerebp	Oh7B	239.558967750351	1.96824867512527e-05	0.0530478033286823	0.0671073305659358
GY	centromerebp	Oh7B	23.0454198112089	3.55159077935442e-07	0.0021796810401168	0.730200655913968
GYraw	centromerebp	Oh7B	6.23011013593159	7.79109931699946e-08	0.000103099999815924	0.939159634157567
DTS	centromerebp	P39	69.4558378159257	-4.29335785192215e-06	0.0443711176597574	0.112475402416548
PH	centromerebp	P39	231.250531104007	4.37502120180509e-06	0.00140434374805305	0.780027500211915
GY	centromerebp	P39	24.2524493158761	-4.62415464998155e-06	0.107836466376163	0.0412480377030902
GYraw	centromerebp	P39	8.22732478641618	-3.99628065308141e-06	0.0956453867055856	0.0553920091896983
DTS	centromerebp	Tx303	70.4211676022044	1.51995249466936e-07	0.000389309203097002	0.876029616450083
PH	centromerebp	Tx303	266.543075495811	-9.04400016290059e-06	0.0125432409022599	0.374420053692372
GY	centromerebp	Tx303	23.4789741939008	-7.11181646263544e-07	0.0107158850595303	0.41563998242997
GYraw	centromerebp	Tx303	6.46325285698269	-1.98684040007637e-07	0.00112991289602912	0.792020458774749
DTS	centromerebp	Tzi8	68.2575227008975	3.65167839300217e-06	0.116318723690206	0.00473787627851854
PH	centromerebp	Tzi8	229.391307342792	2.75974137695774e-05	0.0881994129180482	0.0146666572694511
GY	centromerebp	Tzi8	22.9171491114944	8.65963959468712e-07	0.00848212477356415	0.480229570926718
GYraw	centromerebp	Tzi8	6.66009002271703	-2.78444177652718e-07	0.00111268624765528	0.798562917364561
DTS	telomerebp	B97	68.4979967150915	1.28098512705856e-07	0.000666216724418646	0.837010637179203
PH	telomerebp	B97	250.049235208263	1.03712693585775e-07	2.11192407505217e-06	0.990760183900186
GY	telomerebp	B97	23.3211512339939	-2.20307846087073e-07	0.0027848794799959	0.673884023335866
GYraw	telomerebp	B97	7.27386552301955	1.97037314202714e-07	0.00324067744335537	0.64982248093754
DTS	telomerebp	CML103	69.4096225904857	8.81081017064374e-07	0.0198718089650153	0.25518474364734
PH	telomerebp	CML103	246.396153877321	1.67863714278964e-06	0.00113712283501292	0.786465668115251
GY	telomerebp	CML103	22.9275795557428	4.4793511192959e-07	0.0098252292039133	0.424841301690852
GYraw	telomerebp	CML103	6.40220972662225	2.81298778196616e-07	0.00662668377522866	0.512549691193283
DTS	telomerebp	CML228	70.0034289905107	2.85149365344624e-06	0.0676374113300727	0.0223565952918488
PH	telomerebp	CML228	237.990121851412	1.72244389176604e-05	0.0507677466500422	0.0488126993003018
GY	telomerebp	CML228	23.8504475083348	-3.82908715370224e-07	0.00540709264035908	0.539308132696752
GYraw	telomerebp	CML228	7.35055410157386	-1.06444992851728e-06	0.0421166995705317	0.0837443458556459
DTS	telomerebp	CML247	71.9679672187152	-2.28032096406668e-07	0.000616497674408719	0.835987362702998
PH	telomerebp	CML247	242.452975698127	-4.18192685114028e-07	2.99066587737243e-05	0.963635732130686
GY	telomerebp	CML247	23.2205527435415	1.23060102109123e-08	5.62082951811126e-06	0.984459275566649
GYraw	telomerebp	CML247	6.17638028834447	-1.09719961186256e-07	0.000549694371451711	0.847229872214372
DTS	telomerebp	CML277	71.4124931413623	1.38202322497212e-06	0.0129989556509081	0.365825752086698
PH	telomerebp	CML277	237.598230578175	1.77061708068111e-05	0.0524993769512986	0.0663651780048197
GY	telomerebp	CML277	23.6406461541426	-3.9535379645498e-07	0.009479336837321	0.447782486186299
GYraw	telomerebp	CML277	6.72533311851329	-7.07595863652051e-07	0.0277573279384717	0.191875670468107
DTS	telomerebp	CML322	70.2908563025241	1.74157787907893e-07	0.000322541758881509	0.880126167521091
PH	telomerebp	CML322	251.581297957652	2.96217521452063e-06	0.00159882528079497	0.736967023095489
GY	telomerebp	CML322	23.3684856582609	1.67354256278015e-07	0.00101840194606087	0.790151101983559
GYraw	telomerebp	CML322	6.92320853591688	-2.1111554705178e-08	1.88838515345716e-05	0.971100493127943
DTS	telomerebp	CML333	72.1615232823888	-4.54868946542308e-07	0.00651307214298364	0.519469003345319
PH	telomerebp	CML333	246.851784834789	4.40087689412056e-06	0.00981091213148387	0.428792215357521
GY	telomerebp	CML333	23.0339520078482	4.97063047244284e-07	0.023514847178417	0.22263515273387
GYraw	telomerebp	CML333	5.60745840776457	6.70101351692262e-07	0.0399929974950937	0.110219602014767
DTS	telomerebp	CML52	71.9426088300695	2.01597203129085e-06	0.0365935263935817	0.139722772999462
PH	telomerebp	CML52	243.77680412788	1.12272646450654e-05	0.0228358304161248	0.241030493819613
GY	telomerebp	CML52	23.795979875214	-7.81433034740181e-07	0.0238676341091583	0.242680955252834
GYraw	telomerebp	CML52	6.59503072454885	-1.00322408454612e-06	0.0411945992834587	0.116697664266898
DTS	telomerebp	CML69	71.9956822221503	-5.70193777164025e-07	0.00492292265814096	0.572617058288085
PH	telomerebp	CML69	268.923590459938	-2.66804925592572e-05	0.0872360036980682	0.0152448364593022
GY	telomerebp	CML69	24.8949071716732	-1.12808883959017e-06	0.0477416024932532	0.0828182433742402
GYraw	telomerebp	CML69	6.67262735049706	-8.65183223666042e-07	0.0369287560230917	0.125132236937614
DTS	telomerebp	Il14H	67.5965672505498	1.0195887167023e-06	0.0123406249484265	0.462350218361367
PH	telomerebp	Il14H	245.863990586793	4.21492048146522e-06	0.00259484773661656	0.73672018368572
GY	telomerebp	Il14H	22.6618445196265	3.40060567915805e-08	1.20845663427942e-05	0.987137778812538
GYraw	telomerebp	Il14H	7.39237370253672	-7.66867937738199e-07	0.00678874271461561	0.701905541807912
DTS	telomerebp	Ki11	69.2172435033412	4.48319230253113e-06	0.0998515234916876	0.0211657013511187
PH	telomerebp	Ki11	248.183498829266	8.59202313584782e-06	0.0124068817167057	0.427170461099855
GY	telomerebp	Ki11	23.3798963204231	-7.13956167965554e-07	0.0183538655981472	0.338259103762149
GYraw	telomerebp	Ki11	7.29027035062512	-2.04882122298209e-06	0.115432391731793	0.0137308345960348
DTS	telomerebp	Ki3	70.4127426921501	3.71368699990592e-07	0.000936156820883289	0.79580327771521
PH	telomerebp	Ki3	243.696173301636	-8.5960781316159e-06	0.00749961628791017	0.463155180719284
GY	telomerebp	Ki3	23.2913835517545	5.4812934495928e-07	0.00659762725520231	0.507021015575489
GYraw	telomerebp	Ki3	7.22234653558212	-5.4355599444682e-07	0.00580654163709849	0.533736433899141
DTS	telomerebp	Ky21	70.6663363493058	2.47088836504268e-07	0.00106070260429215	0.788967425805074
PH	telomerebp	Ky21	256.004992922554	-3.87463520842121e-06	0.0040802141235176	0.599344200959686
GY	telomerebp	Ky21	23.4161546556393	-4.09604766755156e-07	0.0065929228589421	0.551910032932761
GYraw	telomerebp	Ky21	6.89951029871888	-4.19421889745057e-07	0.0128620370639891	0.400920154208412
DTS	telomerebp	M162W	70.1417500882568	-1.07565558281079e-08	1.93058688521821e-06	0.991096468192929
PH	telomerebp	M162W	236.006030908379	9.0902353289639e-06	0.017468087570607	0.286351684652821
GY	telomerebp	M162W	23.1572756709407	3.58239231885122e-07	0.00648306012900415	0.517170109847503
GYraw	telomerebp	M162W	7.01763875898251	-3.23534354319955e-07	0.0081183102610667	0.471852076339623
DTS	telomerebp	M37W	71.1219214871492	3.80131182008265e-07	0.00356607778364817	0.628571481971638
PH	telomerebp	M37W	249.591208425998	1.11495386969056e-05	0.0279835310126622	0.172723683275026
GY	telomerebp	M37W	23.1419157144647	4.59726398816492e-07	0.0152032158233425	0.320188217343945
GYraw	telomerebp	M37W	6.71101546876169	7.07189931094209e-08	0.000321908175740415	0.885415372570665
DTS	telomerebp	Mo18W	71.3979235601636	5.21729558936227e-07	0.0079962546092211	0.489461828757433
PH	telomerebp	Mo18W	242.623441984127	1.65634685565504e-06	0.000650799060542108	0.843971535542474
GY	telomerebp	Mo18W	23.2329260812494	1.12617569898405e-08	5.03126167143663e-06	0.986311885811072
GYraw	telomerebp	Mo18W	6.40733958630018	1.07768144513051e-07	0.00048251311008272	0.866557831074651
DTS	telomerebp	Ms71	67.4991671024293	5.25253198164197e-07	0.00490416463878768	0.601417804478406
PH	telomerebp	Ms71	225.91641736739	2.00117449733485e-06	0.000499720724500371	0.867715478817348
GY	telomerebp	Ms71	23.2415287729061	-4.43313877847171e-07	0.00911961614117462	0.487968955286701
GYraw	telomerebp	Ms71	7.18804498585379	-5.86710688978584e-07	0.0214527300287736	0.285949213938153
DTS	telomerebp	NC350	69.8147065675527	2.3398281268331e-06	0.0249780078623799	0.20147920365065
PH	telomerebp	NC350	248.9043900464	4.26888401347783e-07	1.88580090703204e-05	0.972177998192196
GY	telomerebp	NC350	23.8445888034853	-6.07149903537571e-07	0.00819624217991464	0.476803495113148
GYraw	telomerebp	NC350	7.86989407767551	-1.04870371164798e-06	0.0239625994802037	0.221950133386494
DTS	telomerebp	NC358	68.9760179156087	5.19282007820605e-07	0.00780997304343947	0.483901587747317
PH	telomerebp	NC358	234.650570923324	5.88658469639113e-06	0.00983679249786081	0.431840962743144
GY	telomerebp	NC358	23.1619672759356	1.41856839065474e-07	0.000856365033630157	0.821371204751546
GYraw	telomerebp	NC358	6.76419204387288	-8.34768974163892e-08	0.000335319136323778	0.886727607039311
DTS	telomerebp	Oh43	68.3069330547239	-6.86959162797768e-07	0.0103748028224542	0.4269959436147
PH	telomerebp	Oh43	239.514351472751	3.15654457551129e-06	0.00211741463146697	0.718055389612933
GY	telomerebp	Oh43	23.7352834972115	-8.36221735808537e-07	0.044692397411248	0.111152718527189
GYraw	telomerebp	Oh43	6.9913944806693	-8.20820983141198e-07	0.0287977983763831	0.20283482994249
DTS	telomerebp	Oh7B	69.5514583389415	1.14701614250367e-06	0.0412436815974589	0.107510658194525
PH	telomerebp	Oh7B	243.738521069844	1.11716163487424e-05	0.0483967691733135	0.0806854447777878
GY	telomerebp	Oh7B	23.1347789961563	1.7215790942432e-07	0.0015235674275028	0.773137754405429
GYraw	telomerebp	Oh7B	6.20010751593762	1.23391261580948e-07	0.00082323095492285	0.82920883576871
DTS	telomerebp	P39	66.4736067869222	8.77412798479392e-07	0.00462594070147756	0.611948885124986
PH	telomerebp	P39	241.509698187773	-1.21492633469157e-05	0.0270332918533259	0.217454100287756
GY	telomerebp	P39	21.6717048920862	3.31563398977895e-08	1.51782520497016e-05	0.981220704866114
GYraw	telomerebp	P39	6.28210243087568	-4.1663599423252e-07	0.00284612052153075	0.747032419620124
DTS	telomerebp	Tx303	70.5080157159471	3.29602043464244e-08	1.78226110621415e-05	0.973374731551139
PH	telomerebp	Tx303	252.664598550576	1.18618418005897e-05	0.0210063110877085	0.249350072957539
GY	telomerebp	Tx303	23.1276020380456	-2.38590467735846e-07	0.00119799383932717	0.785990873117961
GYraw	telomerebp	Tx303	6.22063529744542	1.62358893872528e-07	0.000749467163331115	0.82997404495723
DTS	telomerebp	Tzi8	69.8844014382717	8.53335141855995e-07	0.0103327148823289	0.413068410464283
PH	telomerebp	Tzi8	238.242577194518	1.16110406969044e-05	0.0253969648515267	0.197692171220157
GY	telomerebp	Tzi8	23.0961708868961	5.13816317795584e-07	0.00522914731813557	0.579699887489859
GYraw	telomerebp	Tzi8	6.09931694585639	5.84151133689314e-07	0.00857545073740253	0.477813886817655
DTS	ribosomalbp	B97	67.8478105778277	9.30915984481507e-06	0.00502345349003067	0.571725353670334
PH	ribosomalbp	B97	301.526811997892	-0.000650144581680782	0.11849183442912	0.00465301388832757
GY	ribosomalbp	B97	23.0981726113234	9.51502080906472e-07	7.41685887637787e-05	0.945284432249453
GYraw	ribosomalbp	B97	7.53478644366958	-1.62870870144484e-06	0.000316140208922807	0.887317494274596
DTS	ribosomalbp	CML103	65.7876638840779	5.19181226019357e-05	0.0322618046751753	0.145833359341544
PH	ribosomalbp	CML103	250.746448472072	-4.04406246578952e-05	0.000308584720332665	0.887796043946392
GY	ribosomalbp	CML103	20.8709907014582	2.90604421550652e-05	0.0193357889309835	0.261759538945366
GYraw	ribosomalbp	CML103	4.89394041403701	2.09343971360731e-05	0.0171603624255174	0.29067412645088
DTS	ribosomalbp	CML228	70.2491812588913	1.87135534738018e-05	0.0038122061705087	0.593728468376485
PH	ribosomalbp	CML228	278.710247144404	-0.000369479641105543	0.030570352191181	0.128286198160341
GY	ribosomalbp	CML228	22.8339327974327	9.53862006201476e-06	0.00448615059362674	0.57615143088668
GYraw	ribosomalbp	CML228	6.29157493195379	4.81316041970637e-06	0.00117124873414853	0.775339720725886
DTS	ribosomalbp	CML247	73.2118614563771	-1.73267291117493e-05	0.00271909067345096	0.663550416522576
PH	ribosomalbp	CML247	229.143713982259	0.000163137892941252	0.00347676842788661	0.622719914113776
GY	ribosomalbp	CML247	21.064404266746	2.70140274268571e-05	0.0202130988622619	0.240370931193895
GYraw	ribosomalbp	CML247	3.70971834299564	2.99407980008607e-05	0.0305467561644993	0.147863710058782
DTS	ribosomalbp	CML277	75.1849376441585	-3.8177234900646e-05	0.0108660716256512	0.40859917566682
PH	ribosomalbp	CML277	299.981031708123	-0.000668328159136031	0.0819351426892346	0.0208005321160259
GY	ribosomalbp	CML277	24.1847098197677	-9.81013239646682e-06	0.00610330595066716	0.542788685508623
GYraw	ribosomalbp	CML277	5.95848769922096	4.71261014453431e-06	0.00128747672981026	0.780101488580956
DTS	ribosomalbp	CML322	70.0520777893093	4.75849605688474e-06	0.000631475329190927	0.832862847685274
PH	ribosomalbp	CML322	258.374223711122	-5.28128017618233e-05	0.00133282995545209	0.759115497364381
GY	ribosomalbp	CML322	25.5282303636719	-2.48570257621571e-05	0.0590506396241314	0.0397049660183487
GYraw	ribosomalbp	CML322	8.80031514572518	-2.33423396030724e-05	0.0606763565806675	0.0369950071502715
DTS	ribosomalbp	CML333	73.4722795217954	-2.02017010916652e-05	0.00625777948680823	0.527796839348931
PH	ribosomalbp	CML333	292.607805528606	-0.000522794418806585	0.0674409832616491	0.0352279759505093
GY	ribosomalbp	CML333	23.1718783042672	2.76233762181519e-06	0.00035004205271257	0.88240100359578
GYraw	ribosomalbp	CML333	5.38979756486507	8.68932445944786e-06	0.00324132438611719	0.6523751706186
DTS	ribosomalbp	CML52	77.2061095882925	-5.0826418686713e-05	0.0982024154434531	0.0139257673794709
PH	ribosomalbp	CML52	267.852612448134	-0.000216098627833611	0.036548770910006	0.136628672735233
GY	ribosomalbp	CML52	24.1911223255305	-1.11095720172921e-05	0.0202440922372676	0.282382007260362
GYraw	ribosomalbp	CML52	6.5480733417614	-7.27127230913855e-06	0.00942432662022451	0.45670355620224
DTS	ribosomalbp	CML69	73.0598473988226	-1.92332605358025e-05	0.00342368126104735	0.63811687167794
PH	ribosomalbp	CML69	213.85930282293	0.00045058257242012	0.0152077963006073	0.320114767054451
